source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,팥죽 할멈과 호랑이 [김포],2026-10-09 ~ 2026-10-31,전체 관람가,"경기 김포시 양촌읍 석모로 103 (석모리) | 위도:37.651561, 경도:126.6394602","전석 30,000원",뮤지컬 · 김포한강괜찮은홀 (김포한강괜찮은홀) · 러닝타임 50분,https://booking.naver.com/booking/12/bizes/748615,"genre=뮤지컬;venue=김포한강괜찮은홀 (김포한강괜찮은홀);runtime=50분;cast=안근후, 최설아, 오은진;producer=극단 천사의노래;state=공연예정;showtime=토요일(12：00,14：00), HOL(12：00,14：00);child_show:1.0;seats=110;tel=070-8886-2516;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 복합,복합,광명전통예술플랫폼 Vol.1 피리 & 댄스: 날좀보쑈!,2026-10-21 ~ 2026-10-21,만 7세 이상,"경기 광명시 시청로 20 (철산동) | 위도:37.4770159, 경도:126.86367769999993","R석 20,000원, S석 10,000원",복합 · 광명시민회관 (대공연장) · 러닝타임 1시간 10분,http://www.gmcf.or.kr/Ticket/Performance/Details?performanceId=280765,genre=복합;venue=광명시민회관 (대공연장);runtime=1시간 10분;state=공연예정;showtime=수요일(19：30);seats=822;tel=02-2621-8800;parking:1.0;cafe:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,mixed:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"설지영 바이올린 독주회: 브람스, 세 개의 시선",2026-10-18 ~ 2026-10-18,만 7세 이상,"서울 서대문구 연세로 50 (신촌동) 연세대학교 백양누리 B1 금호아트홀 연세 | 위도:37.564089, 경도:126.93898089999993","전석 20,000원",서양음악(클래식) · 금호아트홀 연세 (금호아트홀 연세) · 러닝타임 1시간 45분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010242,"genre=서양음악(클래식);venue=금호아트홀 연세 (금호아트홀 연세);runtime=1시간 45분;cast=설지영, 신민철;producer=아티움프로덕션;state=공연예정;showtime=일요일(15：00);seats=390;tel=02-6303-1977;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 무용(서양/한국무용),무용(서양/한국무용),"영등포아트홀 기획공연, 가을밤 낭만발레",2026-10-24 ~ 2026-10-25,만 7세 이상,"서울 영등포구 국회대로 596 (당산동3가) | 위도:37.526038, 경도:126.90008899999998","전석 20,000원",무용(서양/한국무용) · 영등포아트홀 (영등포아트홀) · 러닝타임 1시간 10분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010920,genre=무용(서양/한국무용);venue=영등포아트홀 (영등포아트홀);runtime=1시간 10분;producer=(재)영등포문화재단;state=공연예정;showtime=토요일 ~ 일요일(16：00);seats=526;tel=02-2670-4024;parking:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,dance:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),가을밤콘서트,2026-10-13 ~ 2026-10-13,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","R석 120,000원, S석 100,000원, A석 70,000원, B석 50,000원",서양음악(클래식) · 예술의전당 [서울] (콘서트홀) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010642,"genre=서양음악(클래식);venue=예술의전당 [서울] (콘서트홀);runtime=2시간;cast=차웅, 윤소영, 황수미, 길병민 등;producer=(주)서울신문사;state=공연예정;showtime=화요일(19：30);seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
KOPIS 공연예술통합전산망 | 대중음악,대중음악,세종 보헤미안 뮤직 페스티벌 (SBMF),2026-10-30 ~ 2026-11-01,전체 관람가,"세종 중앙공원로 60 (세종동) | 위도:36.4917742, 경도:127.2717369","3일권 76,000원",대중음악 · 세종중앙공원 (도시축제마당) · 러닝타임 6시간 15분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011660,"genre=대중음악;venue=세종중앙공원 (도시축제마당);runtime=6시간 15분;producer=(재) 세종시문화관광재단(세종문화예술회관), (재) 세종시문화관광재단(세종문화예술회관), 아더 커뮤니케이션즈;state=공연예정;showtime=금요일(18：00), 토요일 ~ 일요일(14：30);festival:1.0;seats=2372;tel=044-301-3927;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;festival:1.0;기타(비공연장):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,겨울왕국: 겨울이야기 [평택],2026-10-24 ~ 2026-10-24,24개월 이상,"경기 평택시 중앙로 277 (비전동) | 위도:36.9909219, 경도:127.11427630000003","전석 50,000원",뮤지컬 · 평택시남부문예회관 (대공연장) · 러닝타임 55분,http://www.ticketlink.co.kr/product/64607,"genre=뮤지컬;venue=평택시남부문예회관 (대공연장);runtime=55분;producer=극단 아이 (뮤지컬);state=공연예정;showtime=토요일(11：00,14：00,16：00);child_show:1.0;seats=862;tel=031-8024-5411;parking:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),한수진 x 잉글리시 체임버 오케스트라,2026-10-30 ~ 2026-10-30,만 7세 이상,"서울 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단 | 위도:37.5130605, 경도:127.10349500000007","R석 200,000원, S석 150,000원, A석 100,000원, B석 50,000원, C석 30,000원, 시야방해R 100,000원, 시야방해S 75,000원, 시야방해A 50,000원",서양음악(클래식) · 롯데콘서트홀 (롯데콘서트홀) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011040,genre=서양음악(클래식);venue=롯데콘서트홀 (롯데콘서트홀);runtime=2시간;cast=한수진 등;producer=(주)에스에이치아트앤클래식(SH아트앤클래식);state=공연예정;showtime=금요일(19：30);visit_show:1.0;seats=2036;tel=00-1544-7744;parking:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),브런치클래식 Ⅴ. 낭만 가객 바리톤 최현수 [군포],2026-10-15 ~ 2026-10-15,만 7세 이상,"경기 군포시 고산로 599 (산본동) | 위도:37.3661695, 경도:126.92759120000005","전석 20,000원",서양음악(클래식) · 군포문화예술회관 (수리홀) · 러닝타임 1시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010991,"genre=서양음악(클래식);venue=군포문화예술회관 (수리홀);runtime=1시간 30분;cast=다니엘 린데만, 김광현, 최현수 등;producer=(재) 군포문화재단;state=공연예정;showtime=목요일(11：00);seats=2573;tel=031-390-3500;parking:1.0;restaurant:1.0;store:1.0;playroom:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),손열음 피아노 리사이틀 [서울],2026-10-18 ~ 2026-10-18,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","R석 120,000원, S석 100,000원, A석 80,000원, B석 60,000원",서양음악(클래식) · 예술의전당 [서울] (콘서트홀) · 러닝타임 1시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011019,genre=서양음악(클래식);venue=예술의전당 [서울] (콘서트홀);runtime=1시간 30분;cast=손열음;producer=(주)파이플랜즈 (pie plans);state=공연예정;showtime=일요일(17：00);seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),비킹구르 올라프손 피아노 리사이틀,2026-11-01 ~ 2026-11-01,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","R석 130,000원, S석 110,000원, A석 90,000원, B석 70,000원, C석 60,000원",서양음악(클래식) · 예술의전당 [서울] (콘서트홀) · 러닝타임 1시간 20분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010230,genre=서양음악(클래식);venue=예술의전당 [서울] (콘서트홀);runtime=1시간 20분;cast=비킹구르 올라프손;producer=(주)마스트미디어;state=공연예정;showtime=일요일(17：00);visit_show:1.0;seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),오성주 성가합창곡 연주회,2026-10-16 ~ 2026-10-16,만 14세 이상,"서울 영등포구 여의공원로 101 (여의도동) | 위도:37.5292309, 경도:126.92487210000002","VIP석 50,000원, R석 30,000원",서양음악(클래식) · 영산아트홀 (영산아트홀) · 러닝타임 1시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26011058,"genre=서양음악(클래식);venue=영산아트홀 (영산아트홀);runtime=1시간 30분;cast=오성주, 최소라, 김강 등;producer=아론뮤직;state=공연예정;showtime=금요일(19：30);seats=598;tel=02-6181-5260;parking:1.0;cafe:1.0;restaurant:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서커스/마술,서커스/마술,오리지널 과학마술콘서트 시즌1 [전주],2026-10-24 ~ 2026-10-25,24개월 이상,"전북 전주시 덕진구 안덕원로 71 (진북동) | 위도:35.8291331, 경도:127.1378158","전석 50,000원",서커스/마술 · 전주학생교육문화관(전북교육문화회관) (공연장) · 러닝타임 1시간 5분,https://booking.naver.com/booking/12/bizes/1696916,"genre=서커스/마술;venue=전주학생교육문화관(전북교육문화회관) (공연장);runtime=1시간 5분;cast=고용진;state=공연예정;showtime=토요일 ~ 일요일(11：00,14：00);child_show:1.0;seats=1162;tel=063-270-1623;parking:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,circus:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"코리안 영 아티스트 시리즈 Ⅵ, 전채안 바이올린 리사이틀",2026-10-19 ~ 2026-10-19,만 7세 이상,"서울 중구 명동길 74 (명동2가) 명동성당 | 위도:37.563177, 경도:126.98736039999994","전석 20,000원",서양음악(클래식) · 명동대성당 (파밀리아 채플) · 러닝타임 1시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010939,genre=서양음악(클래식);venue=명동대성당 (파밀리아 채플);runtime=1시간;cast=전채안;producer=MOC프로덕션(목프로덕션);state=공연예정;showtime=월요일(19：30);seats=676;tel=02-774-1784;parking:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;기타(비공연장):1.0,,
KOPIS 공연예술통합전산망 | 서커스/마술,서커스/마술,AI로봇과 함께하는 사이언스 마술쇼 [부천],2026-10-25 ~ 2026-10-25,전체 관람가,"경기 부천시 원미구 부일로 365 (중동) | 위도:37.4886325, 경도:126.7706582","전석 50,000원",서커스/마술 · 부천시민회관 (대공연장) · 러닝타임 1시간,http://www.ticketlink.co.kr/product/64544,"genre=서커스/마술;venue=부천시민회관 (대공연장);runtime=1시간;state=공연예정;showtime=일요일(11：00,13：00,15：00);child_show:1.0;seats=1255;tel=032-320-6300;parking:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,circus:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 대중음악,대중음악,WALPURGISNACHT,2026-10-25 ~ 2026-10-25,전체 관람가,"서울 마포구 와우산로25길 6 (서교동) | 위도:37.553639, 경도:126.92614449999996","전석 50,000원, 현장판매 55,000원",대중음악 · 웨스트브릿지 라이브홀 (웨스트브릿지 라이브홀) · 러닝타임 2시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010990,genre=대중음악;venue=웨스트브릿지 라이브홀 (웨스트브릿지 라이브홀);runtime=2시간 30분;producer=노 어써리티 (nO aUTHORITY);state=공연예정;showtime=일요일(18：00);seats=160;tel=02-325-9660;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,겨울왕국: 겨울이야기 [부천],2026-10-24 ~ 2026-10-24,전체 관람가,"경기 부천시 원미구 부일로 365 (중동) | 위도:37.4886325, 경도:126.7706582","전석 50,000원",뮤지컬 · 부천시민회관 (대공연장) · 러닝타임 1시간,https://booking.naver.com/booking/12/bizes/1704084,"genre=뮤지컬;venue=부천시민회관 (대공연장);runtime=1시간;producer=극단 해미소;state=공연예정;showtime=토요일(11：00,13：00,15：00);child_show:1.0;seats=1255;tel=032-320-6300;parking:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),재패니메이션 영화음악 콘서트: UNSTOPPABLE [대전],2026-10-31 ~ 2026-10-31,만 7세 이상,"대전 유성구 대학로 99 | 위도:36.3679381, 경도:127.3442986","VIP석 100,000원, R석 80,000원, 시야방해석 70,000원, S석 60,000원, A석 50,000원",서양음악(클래식) · 충남대학교 정심화국제문화회관 (정심화홀) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010907,genre=서양음악(클래식);venue=충남대학교 정심화국제문화회관 (정심화홀);runtime=2시간;producer=필뮤직 컴퍼니;state=공연예정;showtime=토요일(17：00);seats=2395;tel=042-821-8081;parking:1.0;cafe:1.0;store:1.0;barrier_free_parking:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),목관앙상블과 함께하는 윈드 뮤지컬 콘서트 [인천],2026-10-24 ~ 2026-10-24,만 4세 이상,"인천 연수구 아트센터대로 222 (송도동) | 위도:37.39348409999999, 경도:126.63095859999999","전석 30,000원",서양음악(클래식) · 아트센터 인천 (다목적홀) · 러닝타임 1시간 40분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010935,"genre=서양음악(클래식);venue=아트센터 인천 (다목적홀);runtime=1시간 40분;cast=김희선, 육경진, 강영구, 오호연, 홍지훈;producer=레브클래식(Lev Classic);state=공연예정;showtime=토요일(15：00);seats=3796;tel=032-453-7700;parking:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,산초와 돈키호테 [전주],2026-10-15 ~ 2026-10-17,36개월 이상,"전북 전주시 완산구 팔달로 161 (경원동1가) | 위도:35.8167967, 경도:127.14712510000004","S석 10,000원",연극 · 전북예술회관 (공연장) · 러닝타임 55분,https://naruculture.co.kr/sub1_detail.html?concertid=tfts0138738,"genre=연극;venue=전북예술회관 (공연장);runtime=55분;cast=김해중, 송정수, 서현진;producer=예술무대산;state=공연예정;showtime=목요일 ~ 금요일(10：30), 토요일(11：00,14：00);child_show:1.0;seats=357;tel=063-270-8000;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,"전북예술회관 어린이극장, 반딧불아 개똥벌레를 밝혀줘 [전주]",2026-10-29 ~ 2026-10-31,36개월 이상,"전북 전주시 완산구 팔달로 161 (경원동1가) | 위도:35.8167967, 경도:127.14712510000004","전석 10,000원",뮤지컬 · 전북예술회관 (공연장) · 러닝타임 1시간,https://naruculture.co.kr/sub1_detail.html?concertid=tfts0138739,"genre=뮤지컬;venue=전북예술회관 (공연장);runtime=1시간;cast=김원곤, 김가람, 이우송, 이제학, 김신애, 공선민 등;producer=헤르츠앙상블(HERZ Ensemble);state=공연예정;showtime=목요일 ~ 금요일(10：30), 토요일(11：00,14：00);child_show:1.0;seats=357;tel=063-270-8000;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서커스/마술,서커스/마술,어린이 마술쇼 [대구],2026-10-31 ~ 2026-10-31,전체 관람가,"대구 북구 영송로 15 (태전동) | 위도:35.9276807, 경도:128.54356410000003","전석 10,000원",서커스/마술 · 대구보건대 인당아트홀 (대구보건대 인당아트홀) · 러닝타임 1시간,http://www.ticketlink.co.kr/product/64587,"genre=서커스/마술;venue=대구보건대 인당아트홀 (대구보건대 인당아트홀);runtime=1시간;producer=케이문화예술;state=공연예정;showtime=토요일(11：00,14：00,16：00);child_show:1.0;seats=1139;tel=053-320-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,circus:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,슈만 [청주],2026-10-17 ~ 2026-10-18,만 7세 이상,"충북 청주시 서원구 흥덕로 69 (사직동) | 위도:36.6420171, 경도:127.46975329999998","VIP석 77,000원, R석 55,000원",연극 · 청주예술의전당 (대공연장) · 러닝타임 1시간 35분,https://booking.naver.com/booking/12/bizes/1711332,"genre=연극;venue=청주예술의전당 (대공연장);runtime=1시간 35분;cast=박상민, 김정화, 정애연, 김이담, 오승윤;producer=(주)유엠아이엔터테인먼트, (주)유엠아이엔터테인먼트, 피에이치이엔엠(PH E&M), 피에이치이엔엠(PH E&M);state=공연예정;showtime=토요일(15：00,19：00), 일요일(14：00,18：00);seats=2491;tel=043-201-2304;parking:1.0;cafe:1.0;playroom:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),지브리 & 디즈니 영화음악 오케스트라 콘서트 [대전 (앵콜) ],2026-11-01 ~ 2026-11-01,만 4세 이상,"대전 유성구 대학로 99 | 위도:36.3679381, 경도:127.3442986","VIP석 100,000원, R석 80,000원, S석 60,000원, A석 50,000원, 시야방해석 70,000원",서양음악(클래식) · 충남대학교 정심화국제문화회관 (정심화홀) · 러닝타임 2시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010746,"genre=서양음악(클래식);venue=충남대학교 정심화국제문화회관 (정심화홀);runtime=2시간;cast=백윤학, 이희주 등;producer=필뮤직 컴퍼니;state=공연예정;showtime=일요일(14：00);seats=2395;tel=042-821-8081;parking:1.0;cafe:1.0;store:1.0;barrier_free_parking:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 복합,복합,"Creator's Box: 코드세시 & 64ksana, EN: TRANCE",2026-10-23 ~ 2026-10-25,만 11세 이상,"서울 강서구 마곡중앙로 136(마곡동) | 위도:37.565363, 경도:126.8293888","전석 30,000원",복합 · LG아트센터 서울 (U+ 스테이지) · 러닝타임 1시간 10분,https://www.lgart.com/product/performance/252973,"genre=복합;venue=LG아트센터 서울 (U+ 스테이지);runtime=1시간 10분;producer=LG아트센터;state=공연예정;showtime=금요일(19：30), 토요일 ~ 일요일(15：00);seats=1700;tel=00-1661-0017;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,mixed:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"화성시 오케스트라 정기연주회, 마스터피스 시리즈 Ⅲ: 가을의 향기 [화성]",2026-10-31 ~ 2026-10-31,만 7세 이상,"경기 화성시 노작로 11-1 (오산동) | 위도:37.192637, 경도:127.086362","전석 10,000원",[프로그램] 라흐마니노프 - 피아노 협주곡 2번 브람스 - 교향곡 4번,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010305,genre=서양음악(클래식);venue=화성예술의전당 (동탄아트홀);runtime=2시간;producer=(재) 화성시문화관광재단(화성예술의전당);state=공연예정;showtime=토요일(17：00);seats=1450;nursing_room:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),빈 필하모닉 내한공연,2026-10-25 ~ 2026-10-25,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","R석 550,000원, S석 440,000원, A석 330,000원, B석 220,000원, C석 100,000원",서양음악(클래식) · 예술의전당 [서울] (콘서트홀) · 러닝타임 2시간,http://www.ticketlink.co.kr/product/63939,"genre=서양음악(클래식);venue=예술의전당 [서울] (콘서트홀);runtime=2시간;cast=투간 소키에프, 조성진 등;producer=한국경제신문;state=공연예정;showtime=일요일(17：00);visit_show:1.0;seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),이원해 첼로 리사이틀,2026-10-18 ~ 2026-10-18,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","R석 50,000원, S석 40,000원","[공연소개] 한국 실내악의 역사를 써 내려가는 세계적인 현악사중주단 노부스 콰르텟의 첼리스트 이원해와 제7회 일본 센다이 국제 음악 콩쿠르에서 우승하며 독보적인 음색으로 호평받는 피아니스트 최형록이 듀오로 두 번째 무대를 선보인다. 2024년 9월, 두 연주자는 낭만주의를 대표하는 세 작곡가 슈만, 쇼팽, 라흐마니노프의 작품으로 구성한 첼로 레퍼토리를 선보였다. 이번 무대에서 두 연주자는 클라라 슈만과 브람스의 작품을 통해 첼로와 피아노의 대화로 낭만주의의 정수를 선보인다. 첼리스트 이원해는 노부스 콰르텟의 멤버로 활동하며 베토벤 …",http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26010623,"genre=서양음악(클래식);venue=예술의전당 [서울] (IBK챔버홀);runtime=1시간 30분;cast=이원해, 최형록;producer=MOC프로덕션(목프로덕션);state=공연예정;showtime=일요일(14：00);seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
KOPIS 공연예술통합전산망 | 대중음악,대중음악,씨야 20주년 전국 투어 콘서트: THE FAN [인천],2026-10-31 ~ 2026-10-31,만 7세 이상,"인천 남동구 소래로 500 (수산동) | 위도:37.4347246, 경도:126.7335991","R석 154,000원, S석 132,000원, A석 110,000원",대중음악 · 인천남동체육관 (인천남동체육관) · 러닝타임 2시간,https://booking.naver.com/booking/12/bizes/1703808,"genre=대중음악;venue=인천남동체육관 (인천남동체육관);runtime=2시간;cast=김연지, 남규리, 이보람;producer=(주)에스와이콘텐츠랩, (주)크리에이티브 루크, 삼거리프로젝트;state=공연예정;showtime=토요일(18：00);seats=8828;tel=032-715-5173;parking:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,인싸가족 [광주],2026-10-24 ~ 2026-10-25,24개월 이상,"전남광주 서구 내방로 152 (쌍촌동) | 위도:35.1570531, 경도:126.85815600000001","R석 70,000원, S석 50,000원",뮤지컬 · 5.18기념문화센터 (민주홀) · 러닝타임 1시간 5분,http://www.ticketlink.co.kr/product/64465,"genre=뮤지컬;venue=5.18기념문화센터 (민주홀);runtime=1시간 5분;producer=(주) 씬앤뮤지스, (주)DS뮤지컬컴퍼니;state=공연예정;showtime=토요일 ~ 일요일(11：00,14：00,16：30);child_show:1.0;seats=1087;tel=062-376-5197;parking:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
